iter	Passed	Remaining
11616	243458	1433106
11617	243476	1433071
11618	243494	1433032
11619	243513	1433002
11620	243532	1432966
11621	243550	1432927
11622	243569	1432898
11623	243587	1432854
11624	243605	1432818
11625	243625	1432790
11626	243643	1432755
11627	243662	1432721
11628	243680	1432686
11629	243698	1432648
11630	243716	1432609
11631	243735	1432576
11632	243753	1432534
11633	243771	1432500
11634	243789	1432457
11635	243806	1432416
11636	243825	1432383
11637	243843	1432343
11638	243860	1432302
11639	243879	1432267
11640	243896	1432226
11641	243916	1432196
11642	243934	1432158
11643	243953	1432126
11644	243971	1432088
11645	243989	1432049
11646	244006	1432005
11647	244026	1431979
11648	244045	1431946
11649	244064	1431915
11650	244082	1431878
11651	244101	1431842
11652	244120	1431809
11653	244139	1431777
11654	244158	1431746
11655	244177	1431713
11656	244197	1431687
11657	244217	1431660
11658	244236	1431628
11659	244255	1431597
11660	244276	1431578
11661	244298	1431562
11662	244319	1431539
11663	244339	1431512
11664	244357	1431474
11665	244375	1431436
11666	244393	1431397
11667	244410	1431358
11668	244429	1431321
11669	244446	1431281
11670	244466	1431250
11671	244484	1431214
11672	244503	1431181
11673	244522	1431147
11674	244540	1431113
11675	244560	1431082
11676	244578	1431049
11677	244598	1431019
11678	244618	1430993
11679	244636	1430954
11680	244654	1430918
11681	244672	1430881
11682	244691	1430847
11683	244710	1430812
11684	244729	1430780
11685	244749	1430754
11686	244769	1430732
11687	244789	1430701
11688	244808	1430671
11689	244830	1430654
11690	244849	1430624
11691	244867	1430588
11692	244886	1430554
11693	244905	1430519
11694	244924	1430488
11695	244943	1430454
11696	244962	1430422
11697	244981	1430390
11698	245000	1430361
11699	245019	1430327
11700	245037	1430291
11701	245056	1430256
11702	245076	1430229
11703	245095	1430198
11704	245113	1430157
11705	245131	1430123
11706	245150	1430091
11707	245168	1430053
11708	245187	1430021
11709	245204	1429976
11710	245222	1429938
11711	245240	1429902
11712	245259	1429866
11713	245278	1429832
11714	245297	1429800
11715	245315	1429767
11716	245333	1429728
11717	245352	1429692
11718	245370	1429653
11719	245388	1429616
11720	245405	1429576
11721	245424	1429541
11722	245442	1429506
11723	245463	1429484
11724	245482	1429448
11725	245500	1429411
11726	245517	1429372
11727	245535	1429331
11728	245553	1429295
11729	245571	1429257
11730	245589	1429218
11731	245607	1429181
11732	245625	1429144
11733	245646	1429120
11734	245665	1429086
11735	245683	1429048
11736	245701	1429012
11737	245719	1428975
11738	245737	1428936
11739	245755	1428898
11740	245773	1428861
11741	245792	1428829
11742	245810	1428791
11743	245829	1428757
11744	245847	1428717
11745	245865	1428680
11746	245881	1428629
11747	245899	1428593
11748	245916	1428553
11749	245935	1428517
11750	245952	1428476
11751	245969	1428432
11752	245987	1428393
11753	246004	1428352
11754	246022	1428311
11755	246039	1428269
11756	246056	1428227
11757	246073	1428182
11758	246090	1428137
11759	246107	1428094
11760	246125	1428054
11761	246142	1428014
11762	246160	1427972
11763	246177	1427929
11764	246194	1427886
11765	246211	1427842
11766	246228	1427800
11767	246245	1427756
11768	246262	1427710
11769	246279	1427667
11770	246298	1427634
11771	246316	1427598
11772	246335	1427566
11773	246355	1427538
11774	246373	1427502
11775	246392	1427469
11776	246411	1427438
11777	246430	1427405
11778	246449	1427370
11779	246467	1427335
11780	246486	1427304
11781	246505	1427272
11782	246525	1427247
11783	246543	1427208
11784	246560	1427163
11785	246580	1427139
11786	246601	1427114
11787	246622	1427093
11788	246642	1427072
11789	246660	1427033
11790	246678	1426992
11791	246695	1426949
11792	246713	1426911
11793	246731	1426875
11794	246749	1426836
11795	246766	1426796
11796	246785	1426759
11797	246803	1426723
11798	246821	1426685
11799	246839	1426647
11800	246857	1426611
11801	246875	1426570
11802	246892	1426531
11803	246911	1426495
11804	246929	1426459
11805	246948	1426428
11806	246967	1426394
11807	246984	1426350
11808	247002	1426313
11809	247023	1426295
11810	247042	1426259
11811	247059	1426220
11812	247077	1426179
11813	247095	1426140
11814	247113	1426103
11815	247131	1426066
11816	247150	1426035
11817	247169	1426005
11818	247187	1425963
11819	247206	1425931
11820	247226	1425905
11821	247246	1425880
11822	247266	1425854
11823	247287	1425832
11824	247306	1425805
11825	247325	1425771
11826	247345	1425745
11827	247365	1425716
11828	247384	1425686
11829	247403	1425654
11830	247422	1425623
11831	247442	1425594
11832	247461	1425565
11833	247481	1425537
11834	247501	1425511
11835	247520	1425480
11836	247539	1425449
11837	247558	1425413
11838	247574	1425367
11839	247591	1425321
11840	247607	1425274
11841	247624	1425229
11842	247641	1425190
11843	247659	1425152
11844	247677	1425109
11845	247693	1425065
11846	247711	1425026
11847	247729	1424987
11848	247747	1424950
11849	247765	1424912
11850	247784	1424878
11851	247801	1424836
11852	247818	1424791
11853	247836	1424757
11854	247855	1424726
11855	247874	1424691
11856	247892	1424657
11857	247909	1424612
11858	247928	1424579
11859	247945	1424534
11860	247963	1424497
11861	247980	1424454
11862	247998	1424417
11863	248017	1424384
11864	248036	1424352
11865	248055	1424325
11866	248074	1424292
11867	248093	1424258
11868	248112	1424224
11869	248130	1424191
11870	248147	1424148
11871	248166	1424116
11872	248185	1424084
11873	248202	1424041
11874	248220	1423999
11875	248238	1423964
11876	248257	1423929
11877	248275	1423893
11878	248293	1423855
11879	248311	1423819
11880	248329	1423781
11881	248347	1423745
11882	248366	1423711
11883	248385	1423678
11884	248403	1423644
11885	248423	1423617
11886	248442	1423583
11887	248459	1423541
11888	248476	1423499
11889	248494	1423463
11890	248512	1423426
11891	248530	1423386
11892	248549	1423352
11893	248566	1423313
11894	248584	1423274
11895	248602	1423235
11896	248620	1423201
11897	248639	1423166
11898	248658	1423134
11899	248676	1423099
11900	248695	1423064
11901	248712	1423025
11902	248731	1422989
11903	248749	1422952
11904	248767	1422914
11905	248785	1422881
11906	248803	1422844
11907	248820	1422798
11908	248837	1422753
11909	248853	1422706
11910	248869	1422659
11911	248886	1422616
11912	248904	1422575
11913	248922	1422538
11914	248940	1422500
11915	248957	1422461
11916	248976	1422424
11917	248994	1422391
11918	249013	1422359
11919	249032	1422329
11920	249052	1422298
11921	249070	1422261
11922	249089	1422230
11923	249107	1422196
11924	249124	1422150
11925	249143	1422121
11926	249163	1422091
11927	249181	1422054
11928	249199	1422017
11929	249219	1421989
11930	249237	1421955
11931	249255	1421918
11932	249274	1421886
11933	249292	1421851
11934	249310	1421814
11935	249329	1421779
11936	249348	1421747
11937	249366	1421712
11938	249385	1421681
11939	249404	1421649
11940	249423	1421616
11941	249442	1421581
11942	249460	1421546
11943	249478	1421511
11944	249497	1421477
11945	249515	1421441
11946	249534	1421408
11947	249552	1421372
11948	249571	1421339
11949	249592	1421316
11950	249611	1421288
11951	249635	1421282
11952	249656	1421264
11953	249677	1421245
11954	249698	1421226
11955	249721	1421215
11956	249742	1421192
11957	249762	1421166
11958	249780	1421133
11959	249801	1421110
11960	249821	1421087
11961	249842	1421064
11962	249862	1421040
11963	249884	1421024
11964	249905	1421005
11965	249925	1420979
11966	249946	1420956
11967	249966	1420934
11968	249987	1420911
11969	250006	1420882
11970	250026	1420857
11971	250048	1420841
11972	250069	1420818
11973	250090	1420801
11974	250113	1420788
11975	250135	1420776
11976	250157	1420759
11977	250178	1420741
11978	250199	1420719
11979	250217	1420683
11980	250235	1420645
11981	250255	1420620
11982	250275	1420596
11983	250296	1420574
11984	250316	1420551
11985	250336	1420524
11986	250357	1420500
11987	250377	1420476
11988	250398	1420455
11989	250419	1420436
11990	250444	1420436
11991	250464	1420411
11992	250484	1420385
11993	250504	1420361
11994	250524	1420335
11995	250545	1420312
11996	250570	1420315
11997	250589	1420286
11998	250608	1420256
11999	250629	1420232
12000	250654	1420238
12001	250677	1420227
12002	250701	1420222
12003	250724	1420212
12004	250744	1420189
12005	250762	1420153
12006	250782	1420127
12007	250801	1420092
12008	250819	1420054
12009	250836	1420016
12010	250854	1419976
12011	250872	1419938
12012	250890	1419901
12013	250909	1419868
12014	250928	1419840
12015	250951	1419830
12016	250970	1419801
12017	250990	1419773
12018	251010	1419747
12019	251032	1419733
12020	251052	1419709
12021	251073	1419686
12022	251094	1419664
12023	251114	1419642
12024	251135	1419619
12025	251156	1419601
12026	251177	1419582
12027	251200	1419573
12028	251248	1419705
12029	251277	1419730
12030	251300	1419719
12031	251322	1419706
12032	251348	1419714
12033	251372	1419709
12034	251399	1419723
12035	251419	1419697
12036	251439	1419669
12037	251461	1419656
12038	251483	1419643
12039	251504	1419624
12040	251525	1419602
12041	251546	1419578
12042	251564	1419546
12043	251584	1419517
12044	251604	1419490
12045	251624	1419467
12046	251645	1419446
12047	251665	1419417
12048	251684	1419389
12049	251703	1419358
12050	251722	1419326
12051	251741	1419295
12052	251760	1419263
12053	251779	1419231
12054	251798	1419199
12055	251817	1419166
12056	251836	1419134
12057	251855	1419102
12058	251873	1419067
12059	251892	1419034
12060	251912	1419009
12061	251932	1418982
12062	251951	1418954
12063	251970	1418923
12064	251989	1418892
12065	252009	1418864
12066	252029	1418839
12067	252048	1418807
12068	252067	1418775
12069	252087	1418750
12070	252104	1418705
12071	252120	1418658
12072	252137	1418614
12073	252153	1418568
12074	252169	1418519
12075	252186	1418474
12076	252202	1418426
12077	252218	1418377
12078	252234	1418333
12079	252251	1418287
12080	252269	1418249
12081	252285	1418202
12082	252301	1418155
12083	252318	1418109
12084	252334	1418062
12085	252350	1418014
12086	252366	1417969
12087	252383	1417923
12088	252399	1417876
12089	252416	1417831
12090	252432	1417785
12091	252450	1417750
12092	252467	1417704
12093	252483	1417658
12094	252502	1417624
12095	252521	1417592
12096	252540	1417560
12097	252558	1417527
12098	252577	1417496
12099	252595	1417454
12100	252614	1417424
12101	252634	1417400
12102	252651	1417358
12103	252670	1417323
12104	252689	1417293
12105	252706	1417250
12106	252725	1417218
12107	252741	1417175
12108	252762	1417152
12109	252781	1417119
12110	252799	1417086
12111	252819	1417056
12112	252837	1417022
12113	252857	1416994
12114	252876	1416965
12115	252895	1416933
12116	252914	1416902
12117	252933	1416868
12118	252952	1416837
12119	252970	1416801
12120	252988	1416767
12121	253007	1416735
12122	253027	1416707
12123	253049	1416693
12124	253070	1416674
12125	253091	1416654
12126	253110	1416621
12127	253129	1416588
12128	253147	1416555
12129	253166	1416521
12130	253184	1416486
12131	253204	1416458
12132	253222	1416425
12133	253242	1416394
12134	253261	1416365
12135	253281	1416336
12136	253299	1416301
12137	253318	1416273
12138	253337	1416240
12139	253356	1416207
12140	253374	1416172
12141	253393	1416140
12142	253411	1416105
12143	253431	1416077
12144	253450	1416045
12145	253469	1416014
12146	253488	1415983
12147	253507	1415953
12148	253527	1415925
12149	253545	1415891
12150	253564	1415857
12151	253583	1415825
12152	253601	1415791
12153	253621	1415766
12154	253641	1415738
12155	253660	1415705
12156	253679	1415675
12157	253698	1415643
12158	253717	1415612
12159	253736	1415581
12160	253754	1415547
12161	253773	1415512
12162	253792	1415482
12163	253814	1415468
12164	253833	1415435
12165	253851	1415402
12166	253871	1415372
12167	253888	1415331
12168	253907	1415300
12169	253924	1415256
12170	253942	1415219
12171	253957	1415169
12172	253976	1415135
12173	253994	1415101
12174	254011	1415055
12175	254031	1415029
12176	254049	1414994
12177	254068	1414966
12178	254088	1414937
12179	254107	1414909
12180	254128	1414884
12181	254146	1414851
12182	254165	1414817
12183	254183	1414783
12184	254202	1414752
12185	254221	1414721
12186	254240	1414691
12187	254260	1414660
12188	254278	1414624
12189	254297	1414593
12190	254315	1414560
12191	254334	1414529
12192	254353	1414495
12193	254372	1414463
12194	254391	1414435
12195	254409	1414397
12196	254426	1414353
12197	254443	1414313
12198	254461	1414277
12199	254479	1414236
12200	254498	1414207
12201	254516	1414172
12202	254536	1414142
12203	254554	1414110
12204	254574	1414084
12205	254595	1414060
12206	254613	1414028
12207	254633	1414002
12208	254650	1413958
12209	254668	1413922
12210	254686	1413886
12211	254704	1413850
12212	254724	1413819
12213	254742	1413782
12214	254760	1413749
12215	254779	1413716
12216	254798	1413683
12217	254816	1413650
12218	254836	1413621
12219	254854	1413588
12220	254873	1413557
12221	254892	1413525
12222	254911	1413492
12223	254930	1413461
12224	254948	1413427
12225	254967	1413393
12226	254985	1413359
12227	255005	1413334
12228	255024	1413300
12229	255043	1413269
12230	255061	1413235
12231	255080	1413200
12232	255099	1413169
12233	255118	1413141
12234	255138	1413113
12235	255157	1413085
12236	255177	1413055
12237	255196	1413027
12238	255216	1412999
12239	255235	1412970
12240	255254	1412941
12241	255274	1412912
12242	255293	1412883
12243	255312	1412852
12244	255331	1412822
12245	255350	1412790
12246	255369	1412757
12247	255389	1412731
12248	255408	1412700
12249	255429	1412684
12250	255448	1412651
12251	255467	1412620
12252	255486	1412587
12253	255505	1412559
12254	255525	1412530
12255	255543	1412494
12256	255562	1412461
12257	255580	1412428
12258	255599	1412396
12259	255618	1412363
12260	255637	1412334
12261	255656	1412300
12262	255674	1412266
12263	255693	1412233
12264	255711	1412200
12265	255730	1412168
12266	255748	1412133
12267	255767	1412100
12268	255786	1412071
12269	255805	1412038
12270	255822	1411996
12271	255839	1411952
12272	255856	1411911
12273	255874	1411875
12274	255892	1411839
12275	255910	1411804
12276	255929	1411769
12277	255947	1411735
12278	255966	1411701
12279	255984	1411668
12280	256003	1411637
12281	256022	1411603
12282	256040	1411568
12283	256058	1411534
12284	256077	1411501
12285	256096	1411469
12286	256115	1411438
12287	256133	1411404
12288	256151	1411364
12289	256168	1411323
12290	256187	1411292
12291	256205	1411253
12292	256221	1411209
12293	256236	1411156
12294	256255	1411123
12295	256272	1411082
12296	256291	1411050
12297	256309	1411015
12298	256327	1410980
12299	256345	1410943
12300	256364	1410910
12301	256382	1410875
12302	256400	1410836
12303	256416	1410793
12304	256434	1410754
12305	256452	1410719
12306	256469	1410676
12307	256486	1410634
12308	256503	1410590
12309	256520	1410552
12310	256539	1410519
12311	256556	1410474
12312	256574	1410438
12313	256590	1410395
12314	256607	1410350
12315	256624	1410310
12316	256642	1410275
12317	256661	1410242
12318	256679	1410208
12319	256698	1410176
12320	256717	1410146
12321	256736	1410112
12322	256754	1410075
12323	256771	1410033
12324	256788	1409993
12325	256806	1409958
12326	256824	1409922
12327	256842	1409881
12328	256859	1409840
12329	256877	1409802
12330	256894	1409764
12331	256911	1409720
12332	256928	1409678
12333	256944	1409632
12334	256961	1409588
12335	256978	1409546
12336	256995	1409505
12337	257012	1409462
12338	257031	1409433
12339	257048	1409394
12340	257066	1409358
12341	257084	1409321
12342	257102	1409284
12343	257118	1409237
12344	257137	1409206
12345	257155	1409171
12346	257172	1409124
12347	257190	1409088
12348	257208	1409053
12349	257228	1409026
12350	257247	1408999
12351	257265	1408963
12352	257283	1408927
12353	257301	1408890
12354	257319	1408852
12355	257335	1408805
12356	257353	1408767
12357	257369	1408723
12358	257387	1408684
12359	257405	1408650
12360	257423	1408615
12361	257440	1408573
12362	257458	1408533
12363	257473	1408482
12364	257491	1408445
12365	257507	1408401
12366	257525	1408365
12367	257544	1408330
12368	257563	1408302
12369	257581	1408265
12370	257597	1408215
12371	257617	1408192
12372	257636	1408159
12373	257652	1408115
12374	257669	1408075
12375	257686	1408033
12376	257703	1407991
12377	257722	1407957
12378	257739	1407916
12379	257756	1407874
12380	257774	1407836
12381	257791	1407797
12382	257807	1407750
12383	257823	1407705
12384	257839	1407656
12385	257856	1407613
12386	257872	1407567
12387	257889	1407523
12388	257905	1407479
12389	257923	1407444
12390	257941	1407404
12391	257958	1407365
12392	257974	1407316
12393	257991	1407277
12394	258010	1407242
12395	258028	1407211
12396	258047	1407176
12397	258065	1407139
12398	258083	1407105
12399	258100	1407066
12400	258118	1407027
12401	258136	1406990
12402	258154	1406954
12403	258172	1406919
12404	258190	1406884
12405	258208	1406847
12406	258226	1406810
12407	258244	1406772
12408	258262	1406739
12409	258280	1406704
12410	258298	1406668
12411	258316	1406631
12412	258334	1406593
12413	258352	1406558
12414	258369	1406515
12415	258387	1406481
12416	258403	1406432
12417	258421	1406398
12418	258439	1406359
12419	258457	1406323
12420	258474	1406285
12421	258492	1406246
12422	258510	1406213
12423	258529	1406183
12424	258548	1406147
12425	258565	1406107
12426	258583	1406071
12427	258600	1406028
12428	258617	1405988
12429	258634	1405950
12430	258651	1405907
12431	258669	1405870
12432	258685	1405826
12433	258702	1405781
12434	258719	1405738
12435	258735	1405693
12436	258751	1405649
12437	258768	1405605
12438	258786	1405571
12439	258803	1405528
12440	258820	1405485
12441	258838	1405448
12442	258854	1405404
12443	258871	1405362
12444	258888	1405320
12445	258906	1405285
12446	258923	1405244
12447	258939	1405198
12448	258957	1405158
12449	258975	1405123
12450	258994	1405091
12451	259011	1405049
12452	259029	1405016
12453	259046	1404973
12454	259062	1404929
12455	259081	1404895
12456	259097	1404852
12457	259116	1404818
12458	259134	1404782
12459	259152	1404747
12460	259169	1404706
12461	259186	1404664
12462	259205	1404635
12463	259223	1404601
12464	259240	1404557
12465	259256	1404513
12466	259274	1404474
12467	259292	1404439
12468	259313	1404418
12469	259331	1404384
12470	259347	1404336
12471	259363	1404291
12472	259381	1404255
12473	259398	1404213
12474	259415	1404170
12475	259433	1404135
12476	259449	1404089
12477	259468	1404057
12478	259487	1404024
12479	259503	1403981
12480	259520	1403939
12481	259536	1403895
12482	259554	1403855
12483	259572	1403821
12484	259589	1403782
12485	259614	1403779
12486	259631	1403741
12487	259648	1403701
12488	259667	1403669
12489	259686	1403635
12490	259704	1403601
12491	259722	1403566
12492	259740	1403529
12493	259760	1403507
12494	259780	1403481
12495	259802	1403467
12496	259821	1403433
12497	259841	1403409
12498	259861	1403383
12499	259878	1403345
12500	259897	1403315
12501	259917	1403287
12502	259936	1403258
12503	259956	1403232
12504	259978	1403216
12505	259997	1403187
12506	260016	1403157
12507	260034	1403121
12508	260051	1403079
12509	260069	1403045
12510	260086	1403004
12511	260105	1402974
12512	260124	1402940
12513	260142	1402908
12514	260161	1402873
12515	260178	1402836
12516	260197	1402802
12517	260214	1402766
12518	260232	1402728
12519	260251	1402698
12520	260269	1402661
12521	260289	1402635
12522	260308	1402605
12523	260326	1402569
12524	260346	1402545
12525	260364	1402510
12526	260381	1402468
12527	260399	1402432
12528	260420	1402413
12529	260437	1402369
12530	260453	1402324
12531	260471	1402288
12532	260490	1402257
12533	260508	1402221
12534	260525	1402184
12535	260544	1402151
12536	260562	1402116
12537	260579	1402072
12538	260596	1402035
12539	260617	1402015
12540	260636	1401984
12541	260655	1401954
12542	260674	1401923
12543	260691	1401883
12544	260709	1401846
12545	260727	1401808
12546	260745	1401777
12547	260762	1401736
12548	260779	1401692
12549	260796	1401648
12550	260814	1401615
12551	260832	1401579
12552	260849	1401538
12553	260866	1401495
12554	260884	1401462
12555	260901	1401422
12556	260918	1401379
12557	260935	1401337
12558	260954	1401307
12559	260972	1401273
12560	260992	1401250
12561	261010	1401209
12562	261026	1401168
12563	261046	1401142
12564	261065	1401112
12565	261083	1401074
12566	261101	1401040
12567	261119	1401002
12568	261138	1400972
12569	261156	1400935
12570	261175	1400906
12571	261199	1400903
12572	261225	1400912
12573	261245	1400884
12574	261265	1400862
12575	261343	1401147
12576	261370	1401158
12577	261392	1401145
12578	261414	1401132
12579	261438	1401128
12580	261458	1401101
12581	261478	1401077
12582	261498	1401050
12583	261519	1401034
12584	261540	1401015
12585	261559	1400984
12586	261578	1400953
12587	261599	1400934
12588	261621	1400920
12589	261641	1400893
12590	261661	1400866
12591	261679	1400835
12592	261697	1400799
12593	261715	1400763
12594	261734	1400730
12595	261752	1400697
12596	261772	1400669
12597	261790	1400635
12598	261809	1400603
12599	261828	1400572
12600	261846	1400536
12601	261865	1400508
12602	261886	1400489
12603	261907	1400468
12604	261927	1400445
12605	261950	1400433
12606	261978	1400454
12607	262007	1400478
12608	262028	1400456
12609	262049	1400437
12610	262074	1400438
12611	262096	1400427
12612	262121	1400425
12613	262141	1400399
12614	262160	1400373
12615	262184	1400365
12616	262204	1400343
12617	262224	1400319
12618	262243	1400288
12619	262261	1400254
12620	262280	1400221
12621	262299	1400191
12622	262318	1400159
12623	262336	1400123
12624	262354	1400090
12625	262372	1400056
12626	262391	1400023
12627	262410	1399992
12628	262428	1399958
12629	262449	1399938
12630	262467	1399905
12631	262486	1399875
12632	262505	1399840
12633	262524	1399809
12634	262542	1399778
12635	262560	1399743
12636	262578	1399707
12637	262597	1399676
12638	262616	1399646
12639	262635	1399614
12640	262653	1399579
12641	262671	1399545
12642	262689	1399509
12643	262708	1399478
12644	262726	1399441
12645	262744	1399407
12646	262762	1399371
12647	262780	1399336
12648	262799	1399303
12649	262818	1399272
12650	262835	1399234
12651	262853	1399200
12652	262873	1399173
12653	262891	1399139
12654	262910	1399106
12655	262927	1399067
12656	262946	1399037
12657	262966	1399009
12658	262985	1398981
12659	263004	1398948
12660	263023	1398923
12661	263042	1398890
12662	263063	1398872
12663	263083	1398845
12664	263104	1398824
12665	263123	1398796
12666	263142	1398763
12667	263160	1398729
12668	263178	1398696
12669	263197	1398665
12670	263216	1398636
12671	263237	1398613
12672	263256	1398583
12673	263275	1398555
12674	263296	1398533
12675	263315	1398507
12676	263337	1398488
12677	263357	1398464
12678	263378	1398448
12679	263399	1398425
12680	263420	1398409
12681	263440	1398382
12682	263461	1398360
12683	263480	1398332
12684	263501	1398311
12685	263520	1398284
12686	263539	1398255
12687	263559	1398228
12688	263578	1398198
12689	263598	1398171
12690	263619	1398151
12691	263639	1398126
12692	263658	1398100
12693	263678	1398073
12694	263698	1398049
12695	263719	1398028
12696	263738	1398000
12697	263759	1397977
12698	263778	1397948
12699	263797	1397917
12700	263815	1397884
12701	263835	1397860
12702	263857	1397842
12703	263876	1397815
12704	263895	1397784
12705	263915	1397758
12706	263934	1397726
12707	263953	1397701
12708	263973	1397675
12709	263993	1397648
12710	264013	1397625
12711	264034	1397605
12712	264055	1397582
12713	264075	1397559
12714	264102	1397573
12715	264150	1397695
12716	264174	1397690
12717	264195	1397671
12718	264215	1397646
12719	264233	1397610
12720	264251	1397576
12721	264271	1397551
12722	264290	1397520
12723	264309	1397490
12724	264328	1397459
12725	264346	1397425
12726	264366	1397399
12727	264385	1397369
12728	264404	1397341
12729	264424	1397315
12730	264443	1397288
12731	264463	1397259
12732	264482	1397230
12733	264500	1397198
12734	264522	1397183
12735	264547	1397183
12736	264570	1397172
12737	264631	1397367
12738	264659	1397383
12739	264681	1397369
12740	264700	1397338
12741	264724	1397334
12742	264747	1397325
12743	264771	1397324
12744	264793	1397309
12745	264817	1397306
12746	264839	1397289
12747	264861	1397273
12748	264881	1397252
12749	264900	1397220
12750	264919	1397190
12751	264938	1397161
12752	264957	1397127
12753	264976	1397099
12754	264997	1397078
12755	265015	1397044
12756	265032	1397006
12757	265050	1396971
12758	265068	1396935
12759	265086	1396900
12760	265105	1396867
12761	265125	1396840
12762	265144	1396814
12763	265163	1396781
12764	265181	1396745
12765	265198	1396708
12766	265216	1396673
12767	265235	1396639
12768	265252	1396602
12769	265271	1396568
12770	265289	1396533
12771	265307	1396497
12772	265325	1396462
12773	265343	1396427
12774	265363	1396403
12775	265383	1396379
12776	265404	1396360
12777	265424	1396332
12778	265443	1396302
12779	265463	1396282
12780	265484	1396258
12781	265502	1396224
12782	265521	1396195
12783	265540	1396165
12784	265559	1396134
12785	265578	1396105
12786	265598	1396077
12787	265618	1396054
12788	265638	1396030
12789	265657	1395998
12790	265675	1395966
12791	265694	1395935
12792	265712	1395898
12793	265732	1395872
12794	265750	1395841
12795	265770	1395813
12796	265789	1395786
12797	265808	1395756
12798	265828	1395728
12799	265848	1395705
12800	265868	1395678
12801	265887	1395652
12802	265907	1395626
12803	265928	1395607
12804	265948	1395580
12805	265968	1395554
12806	265988	1395528
12807	266006	1395495
12808	266025	1395464
12809	266047	1395450
12810	266066	1395422
12811	266084	1395388
12812	266103	1395355
12813	266127	1395352
12814	266160	1395394
12815	266182	1395382
12816	266201	1395350
12817	266220	1395323
12818	266241	1395299
12819	266262	1395282
12820	266282	1395255
12821	266301	1395226
12822	266319	1395194
12823	266339	1395166
12824	266358	1395134
12825	266377	1395106
12826	266396	1395078
12827	266415	1395049
12828	266438	1395036
12829	266456	1395004
12830	266477	1394981
12831	266498	1394964
12832	266517	1394933
12833	266536	1394902
12834	266555	1394870
12835	266574	1394844
12836	266596	1394829
12837	266619	1394820
12838	266643	1394814
12839	266665	1394799
12840	266685	1394776
12841	266705	1394750
12842	266729	1394746
12843	266752	1394739
12844	266775	1394728
12845	266797	1394717
12846	266817	1394692
12847	266837	1394665
12848	266857	1394642
12849	266878	1394623
12850	266896	1394588
12851	266914	1394553
12852	266932	1394518
12853	266950	1394481
12854	266968	1394446
12855	266987	1394417
12856	267008	1394394
12857	267026	1394360
12858	267044	1394323
12859	267061	1394287
12860	267079	1394250
12861	267097	1394215
12862	267115	1394180
12863	267133	1394143
12864	267151	1394109
12865	267170	1394077
12866	267189	1394048
12867	267208	1394019
12868	267227	1393989
12869	267247	1393965
12870	267265	1393929
12871	267283	1393894
12872	267302	1393862
12873	267322	1393837
12874	267341	1393809
12875	267360	1393778
12876	267379	1393747
12877	267397	1393714
12878	267416	1393686
12879	267434	1393650
12880	267452	1393616
12881	267470	1393579
12882	267488	1393543
12883	267506	1393509
12884	267524	1393473
12885	267543	1393445
12886	267562	1393415
12887	267582	1393387
12888	267600	1393356
12889	267620	1393328
12890	267640	1393306
12891	267658	1393271
12892	267677	1393241
12893	267696	1393208
12894	267715	1393177
12895	267733	1393142
12896	267751	1393111
12897	267770	1393080
12898	267789	1393050
12899	267807	1393016
12900	267826	1392986
12901	267845	1392955
12902	267865	1392929
12903	267886	1392908
12904	267904	1392877
12905	267924	1392850
12906	267944	1392825
12907	267963	1392795
12908	267982	1392764
12909	268000	1392731
12910	268019	1392701
12911	268040	1392679
12912	268057	1392642
12913	268076	1392608
12914	268094	1392574
12915	268112	1392543
12916	268132	1392516
12917	268150	1392483
12918	268169	1392453
12919	268189	1392425
12920	268207	1392391
12921	268225	1392358
12922	268244	1392324
12923	268261	1392287
12924	268279	1392250
12925	268297	1392213
12926	268314	1392176
12927	268332	1392143
12928	268351	1392108
12929	268370	1392078
12930	268389	1392049
12931	268408	1392020
12932	268427	1391993
12933	268445	1391957
12934	268464	1391925
12935	268483	1391895
12936	268501	1391861
12937	268521	1391834
12938	268540	1391806
12939	268559	1391775
12940	268578	1391746
12941	268599	1391727
12942	268621	1391711
12943	268641	1391691
12944	268663	1391672
12945	268681	1391639
12946	268700	1391608
12947	268718	1391576
12948	268736	1391539
12949	268754	1391504
12950	268772	1391469
12951	268790	1391434
12952	268809	1391402
12953	268826	1391365
12954	268844	1391332
12955	268863	1391302
12956	268881	1391266
12957	268900	1391236
12958	268918	1391201
12959	268937	1391170
12960	268955	1391135
12961	268973	1391100
12962	268992	1391069
12963	269012	1391045
12964	269032	1391019
12965	269053	1391003
12966	269073	1390979
12967	269092	1390947
12968	269111	1390916
12969	269129	1390882
12970	269147	1390848
12971	269166	1390815
12972	269183	1390779
12973	269201	1390742
12974	269221	1390716
12975	269240	1390687
12976	269258	1390655
12977	269278	1390627
12978	269297	1390600
12979	269316	1390572
12980	269337	1390548
12981	269356	1390521
12982	269375	1390492
12983	269394	1390461
12984	269414	1390433
12985	269433	1390403
12986	269452	1390378
12987	269472	1390352
12988	269491	1390322
12989	269510	1390294
12990	269530	1390266
12991	269550	1390241
12992	269570	1390218
12993	269591	1390196
12994	269610	1390170
12995	269630	1390142
12996	269649	1390117
12997	269669	1390092
12998	269688	1390059
12999	269708	1390036
13000	269728	1390011
13001	269747	1389982
13002	269766	1389953
13003	269787	1389931
13004	269806	1389903
13005	269825	1389874
13006	269845	1389848
13007	269865	1389824
13008	269886	1389806
13009	269909	1389793
13010	269930	1389774
13011	269949	1389747
13012	269969	1389719
13013	269987	1389687
